Time (microseconds),V_ch1,I_ch2
28750.00,316.879364013672,11.9770393371582
28958.33,316.879364013672,12.2810726165771
29166.67,317.516693115234,12.6041088104248
29375.00,317.516693115234,12.1290559768677
29583.33,317.516693115234,12.4330902099609
29791.67,316.879364013672,12.0910520553589
30000.00,314.967407226563,12.2810726165771
30208.33,315.604705810547,12.1290559768677
30416.67,315.604705810547,12.2430686950684
30625.00,313.692749023438,12.4330902099609
30833.33,310.506103515625,11.9960412979126
31041.67,314.967407226563,11.4829835891724
31250.00,312.418090820313,11.6350011825562
31458.33,312.418090820313,11.3309669494629
31666.67,309.2314453125,11.4829835891724
31875.00,307.956787109375,11.4829835891724
32083.33,308.594116210938,11.6920070648193
32291.67,304.770141601563,11.3309669494629
32500.00,301.58349609375,11.0649366378784
32708.33,300.308837890625,11.2169542312622
32916.67,299.034210205078,10.7609033584595
33125.00,291.386260986328,10.4568691253662
33333.33,294.572906494141,10.7609033584595
33541.67,292.660919189453,10.3048524856567
33750.00,290.111602783203,10.7228984832764
33958.33,287.562286376953,10.5708818435669
34166.67,285.012969970703,10.1528348922729
34375.00,277.365051269531,10.1148309707642
34583.33,280.551696777344,9.848801612854
34791.67,279.914367675781,9.8107967376709
35000.00,272.266418457031,9.8107967376709
35208.33,273.541076660156,9.8107967376709
35416.67,272.266418457031,9.54476737976074
35625.00,268.442474365234,9.08871650695801
35833.33,267.167816162109,8.93669891357422
36041.67,265.893157958984,8.89869499206543
36250.00,262.069183349609,9.20272922515869
36458.33,263.343841552734,9.39274978637695
36666.67,251.871932983398,8.95570182800293
36875.00,253.783920288086,8.4426441192627
37083.33,251.871932983398,8.63266563415527
37291.67,249.322616577148,8.48064804077148
37500.00,246.773315429688,8.13860988616943
37708.33,244.223999023438,8.63266563415527
37916.67,241.037368774414,8.29062747955322
38125.00,237.213394165039,8.13860988616943
38333.33,235.938735961914,8.29062747955322
38541.67,231.477447509766,7.98659324645996
38750.00,231.477447509766,8.02459716796875
38958.33,221.917526245117,7.87258052825928
39166.67,224.466842651367,7.87258052825928
39375.00,221.917526245117,7.3785252571106
39583.33,218.730880737305,7.30251693725586
39791.67,216.181579589844,6.52342987060547
40000.00,213.632263183594,6.77045726776123
40208.33,211.082946777344,6.80846166610718
40416.67,206.621658325195,6.80846166610718
40625.00,202.79768371582,6.80846166610718
40833.33,198.336395263672,7.07449102401733
41041.67,197.699066162109,6.04837656021118
41250.00,193.875106811523,6.3144063949585
41458.33,190.051132202148,5.89635944366455
41666.67,186.227172851563,5.74434280395508
41875.00,183.04052734375,6.27640199661255
42083.33,179.216552734375,5.59232568740845
42291.67,176.667251586914,5.00325965881348
42500.00,171.568618774414,4.98425769805908
42708.33,167.744659423828,4.90824937820435
42916.67,162.646041870117,4.90824937820435
43125.00,159.459396362305,4.83224058151245
43333.33,156.910079956055,4.83224058151245
43541.67,153.723449707031,3.9961473941803
